time,day,month,year,temp_open,temp_top,temp_5m,temp_10m,temp_20m,humidity_open,humidity_top,humidity_5m,humidity_10m,humidity_20m
14:29:01,15,8,2016,27.656,28.616,26.633,26.584,27.123,20.867,23.76,27.816,39.239,43.72
14:59:01,15,8,2016,26.656,27.617,26.633,26.584,27.123,25.762,27.828,30.47,37.925,43.72
15:29:01,15,8,2016,25.656,27.117,26.633,26.584,26.623,27.145,29.842,32.446,37.925,41.1
15:59:01,15,8,2016,25.156,26.617,26.133,26.584,26.623,32.612,34.493,35.062,38.583,42.414
16:29:01,15,8,2016,22.656,25.617,26.133,26.584,26.623,39.953,37.773,38.3,39.239,43.72
16:59:01,15,8,2016,22.155,25.617,25.633,26.584,26.623,41.92,39.723,38.943,41.198,42.414
17:29:01,15,8,2016,21.155,25.117,25.633,26.584,26.623,45.809,41.016,40.226,39.893,41.758
17:59:01,15,8,2016,20.154,25.117,25.633,26.584,26.623,49.003,41.661,41.503,41.848,41.758
18:29:01,15,8,2016,19.153,24.617,25.633,26.584,26.623,47.73,43.586,41.503,42.496,43.72
18:59:01,15,8,2016,18.152,25.117,26.133,26.584,26.623,48.368,44.224,42.774,43.788,45.02
19:29:01,15,8,2016,17.15,24.617,26.133,26.584,26.623,56.499,44.862,43.408,43.143,45.02
19:59:01,15,8,2016,16.65,24.617,25.633,26.584,26.623,61.362,45.498,44.04,43.788,43.72
20:29:01,15,8,2016,16.149,24.117,25.633,26.584,26.623,63.754,48.027,44.04,43.788,44.371
20:59:01,15,8,2016,14.646,24.117,25.633,26.584,26.623,67.874,47.397,44.671,43.788,44.371
21:29:01,15,8,2016,13.644,24.617,25.633,26.084,26.623,71.912,47.397,42.774,44.432,45.667
21:59:01,15,8,2016,13.644,24.617,25.133,26.584,26.623,67.874,47.397,43.408,44.432,45.667
22:29:01,15,8,2016,13.143,24.617,25.133,26.584,26.623,67.874,47.397,44.671,45.074,46.313
22:59:01,15,8,2016,12.642,24.117,25.133,26.084,26.623,69.615,46.132,44.04,43.788,46.956
23:29:01,15,8,2016,12.642,24.117,25.133,26.084,26.623,69.036,47.397,44.04,44.432,45.02
23:59:01,15,8,2016,12.141,24.117,25.133,26.084,26.623,65.53,48.027,44.04,44.432,45.667
00:29:01,16,8,2016,12.642,24.117,25.633,26.084,26.623,64.939,48.027,44.04,42.496,45.667
00:59:01,16,8,2016,12.642,24.117,25.633,26.084,26.623,69.615,47.397,44.04,43.788,45.02
01:29:01,16,8,2016,12.141,23.617,25.133,25.584,26.623,73.051,48.656,44.04,44.432,43.72
01:59:01,16,8,2016,9.635,23.117,25.133,26.084,26.623,83.534,50.533,44.671,43.788,45.02
02:29:01,16,8,2016,9.635,23.117,25.633,26.084,26.623,83.534,49.283,45.301,45.074,45.667
02:59:01,16,8,2016,9.635,23.617,24.633,26.084,26.623,81.378,49.909,44.671,45.074,45.667
03:29:01,16,8,2016,8.632,23.617,24.633,26.084,26.623,81.378,49.283,45.301,45.715,45.667
03:59:01,16,8,2016,8.632,23.617,24.633,26.084,26.623,83.534,51.156,45.929,45.715,47.598
04:29:01,16,8,2016,8.632,23.117,25.133,26.084,26.623,81.919,47.397,44.671,44.432,45.02
04:59:01,16,8,2016,7.629,23.617,24.633,25.584,26.623,88.289,49.909,45.301,45.715,46.313
05:29:01,16,8,2016,6.124,22.616,24.633,25.584,26.623,99.34,51.778,45.301,45.074,45.02
05:59:01,16,8,2016,6.625,23.117,24.633,25.584,26.623,99.34,51.778,45.301,45.715,45.667
06:29:01,16,8,2016,6.625,23.617,24.633,26.084,26.623,95.912,51.156,46.555,45.074,45.667
06:59:01,16,8,2016,7.629,23.117,25.133,26.084,26.623,90.358,51.778,47.181,43.788,46.956
07:29:01,16,8,2016,11.139,23.617,24.633,26.084,26.623,76.427,50.533,45.929,45.715,46.313
07:59:01,16,8,2016,11.64,22.616,24.633,25.584,26.623,76.427,49.909,45.301,44.432,43.72
08:29:01,16,8,2016,12.141,23.117,24.633,25.584,26.623,76.984,48.656,45.929,45.074,43.72
08:59:01,16,8,2016,15.147,23.617,25.133,25.584,26.623,65.53,47.397,44.04,44.432,45.667
09:29:01,16,8,2016,16.65,24.617,25.133,26.084,26.623,58.335,44.862,44.671,43.788,43.72
09:59:01,16,8,2016,19.153,25.117,25.633,26.084,26.623,54.648,44.862,45.301,45.074,45.02
10:29:01,16,8,2016,19.653,25.117,25.633,26.084,26.623,50.9,44.224,45.301,45.074,46.313
10:59:01,16,8,2016,23.156,26.117,25.633,26.084,26.623,42.572,42.945,44.671,45.715,46.956
11:29:01,16,8,2016,22.656,26.617,25.633,26.084,26.623,43.223,41.016,43.408,44.432,46.956
11:59:01,16,8,2016,22.656,27.617,25.633,26.584,26.623,43.223,37.12,42.774,44.432,48.239
12:29:01,16,8,2016,23.656,28.116,25.633,26.584,26.623,35.305,33.833,39.585,42.496,45.02
12:59:01,16,8,2016,24.156,28.616,26.133,26.584,26.623,35.974,33.172,38.943,40.546,43.72
13:29:01,16,8,2016,24.156,28.616,26.133,26.584,26.623,33.961,30.511,37.009,39.239,45.667
13:59:01,16,8,2016,25.156,29.116,26.133,26.584,26.623,31.255,29.842,37.655,41.848,45.02
14:29:01,16,8,2016,24.656,29.116,26.133,26.584,26.623,31.934,30.511,38.943,41.198,45.02
14:59:01,16,8,2016,24.656,28.116,26.133,26.584,26.623,31.934,33.172,38.3,42.496,43.72
15:29:01,16,8,2016,24.656,26.617,26.133,26.584,26.623,31.934,36.465,38.3,39.893,45.02
15:59:01,16,8,2016,24.656,26.117,25.633,26.584,26.623,31.934,37.773,39.585,41.198,43.068
16:29:01,16,8,2016,23.656,25.617,26.133,26.584,26.623,35.305,39.723,40.226,43.143,45.02
16:59:01,16,8,2016,22.656,25.117,25.633,26.584,26.623,37.971,39.074,39.585,39.893,43.72
17:29:01,16,8,2016,21.155,24.617,25.633,26.084,26.623,41.92,40.37,40.226,41.198,42.414
17:59:01,16,8,2016,19.653,24.617,25.633,26.084,26.623,46.451,41.661,41.503,41.848,43.068
18:29:01,16,8,2016,18.152,24.117,25.633,26.084,26.623,52.781,42.945,42.774,41.198,43.72
18:59:01,16,8,2016,16.65,23.617,25.133,26.084,26.623,60.157,45.498,42.139,42.496,43.068
19:29:01,16,8,2016,15.147,23.117,24.633,25.584,26.623,67.874,46.765,44.04,43.143,43.068
19:59:01,16,8,2016,13.644,23.117,24.633,25.584,26.623,72.482,46.765,43.408,41.848,43.72
20:29:01,16,8,2016,12.642,23.117,24.633,25.584,26.623,76.984,48.027,44.671,43.143,43.72
20:59:01,16,8,2016,12.141,23.117,24.633,25.584,26.623,80.834,48.027,44.671,44.432,43.72
21:29:01,16,8,2016,11.139,23.617,25.133,25.584,26.623,83.534,48.027,43.408,44.432,43.068
21:59:01,16,8,2016,10.136,23.617,25.133,25.584,26.623,88.289,48.027,45.301,43.788,44.371
22:29:01,16,8,2016,9.133,23.617,25.133,26.084,26.623,92.401,48.656,45.301,44.432,45.667
22:59:01,16,8,2016,9.635,23.617,25.133,26.084,26.623,91.893,49.909,45.301,46.355,45.02
23:29:01,16,8,2016,9.133,23.617,25.133,25.584,26.623,91.893,49.909,46.555,45.715,47.598
23:59:01,16,8,2016,8.632,23.617,25.133,26.084,26.623,92.401,49.909,45.929,45.715,45.667
00:29:01,17,8,2016,7.629,23.617,25.133,25.584,26.623,94.917,49.283,45.929,45.715,45.667
00:59:01,17,8,2016,8.13,23.617,25.133,26.084,26.623,95.912,49.909,46.555,45.715,45.667
01:29:01,17,8,2016,8.13,23.117,25.133,25.584,26.623,98.369,49.909,46.555,45.074,45.667
01:59:01,17,8,2016,6.625,23.117,24.633,25.584,26.623,94.917,50.533,44.671,46.355,46.313
02:29:01,17,8,2016,6.625,23.117,24.133,25.584,26.623,98.855,53.017,45.929,45.715,45.667
02:59:01,17,8,2016,6.124,23.117,24.633,25.584,26.623,93.916,51.156,45.929,45.074,45.02
03:29:01,17,8,2016,7.127,23.117,24.133,25.584,26.123,92.908,50.533,45.301,44.432,45.667
03:59:01,17,8,2016,7.629,22.616,24.133,25.584,26.123,94.417,49.909,45.301,44.432,45.667
04:29:01,17,8,2016,7.629,23.117,24.133,25.584,26.623,92.908,49.909,45.301,43.788,45.02
04:59:01,17,8,2016,7.629,22.616,24.133,25.584,26.123,91.893,49.909,45.301,44.432,43.72
05:29:01,17,8,2016,7.629,22.616,24.133,25.584,26.623,94.417,49.909,45.929,45.074,44.371
05:59:01,17,8,2016,7.629,23.117,24.133,25.584,26.123,95.415,51.156,46.555,44.432,45.02
06:29:01,17,8,2016,7.127,22.616,24.133,25.084,26.123,95.415,50.533,45.929,43.788,45.02
06:59:01,17,8,2016,8.13,23.117,24.133,25.584,26.123,91.383,50.533,45.929,45.074,45.02
07:29:01,17,8,2016,11.64,23.117,24.133,26.084,26.623,75.868,50.533,45.929,44.432,44.371
07:59:01,17,8,2016,14.646,23.617,24.633,25.584,26.623,62.561,49.283,45.929,44.432,45.02
08:29:01,17,8,2016,18.652,24.117,25.133,26.084,26.623,49.003,49.909,46.555,44.432,46.313
08:59:01,17,8,2016,22.656,24.617,25.133,26.084,26.623,38.633,48.656,46.555,45.074,46.313
09:29:01,17,8,2016,22.155,25.117,25.133,26.084,26.623,37.971,46.132,45.929,45.074,45.667
09:59:01,17,8,2016,25.656,25.617,25.633,26.084,26.623,31.255,45.498,45.301,45.074,46.956
10:29:01,17,8,2016,25.656,25.617,25.633,26.084,26.623,28.522,44.224,47.181,45.074,46.313
10:59:01,17,8,2016,26.656,26.117,25.633,26.584,26.623,27.834,42.945,45.301,45.074,46.956
11:29:01,17,8,2016,26.156,27.117,25.633,26.584,26.623,29.207,40.37,43.408,46.355,46.956
11:59:01,17,8,2016,26.656,27.617,25.633,26.584,26.623,27.145,38.424,44.04,44.432,46.313
12:29:01,17,8,2016,27.156,28.616,25.633,26.584,26.623,26.454,35.152,42.139,45.074,45.667
12:59:01,17,8,2016,27.656,28.616,25.633,26.584,26.623,21.571,32.509,43.408,44.432,46.956
13:29:01,17,8,2016,28.655,29.116,26.133,26.584,26.623,20.867,30.511,40.226,45.074,45.667
13:59:01,17,8,2016,28.156,29.116,26.133,26.584,26.623,20.867,30.511,40.226,43.788,45.02
14:29:01,17,8,2016,27.656,29.116,26.133,26.584,26.623,21.571,29.172,38.943,43.143,43.72
14:59:01,17,8,2016,26.656,27.617,26.133,26.584,26.623,23.674,31.178,38.943,41.198,44.371
15:29:01,17,8,2016,26.156,26.617,26.133,26.584,26.623,26.454,34.493,38.943,42.496,45.667
15:59:01,17,8,2016,24.656,26.117,26.133,26.584,26.623,26.454,37.12,40.226,41.848,44.371
16:29:01,17,8,2016,24.156,25.617,25.633,26.584,26.623,29.207,40.37,42.139,43.788,44.371
16:59:01,17,8,2016,23.156,25.617,25.633,26.584,26.623,31.934,41.661,42.139,43.143,45.02
17:29:01,17,8,2016,22.155,25.117,25.633,26.584,26.623,33.287,42.945,42.139,43.143,43.72
17:59:01,17,8,2016,20.654,25.117,25.633,26.584,26.623,36.641,44.862,44.671,42.496,43.72
18:29:01,17,8,2016,19.153,24.617,25.633,26.584,26.623,41.266,45.498,44.671,45.074,45.667
18:59:01,17,8,2016,17.651,24.617,25.633,26.084,26.623,45.809,46.132,44.04,44.432,45.667
19:29:01,17,8,2016,16.65,24.617,25.633,26.084,26.623,50.269,46.132,44.04,44.432,46.313
19:59:01,17,8,2016,16.149,24.617,25.633,26.084,26.623,53.405,48.027,45.301,44.432,45.667
20:29:01,17,8,2016,15.648,24.617,25.633,26.084,26.623,55.267,47.397,45.301,43.788,45.02
20:59:01,17,8,2016,14.646,24.117,25.633,26.084,26.623,57.725,49.283,45.301,44.432,46.313
21:29:01,17,8,2016,14.646,24.117,25.633,26.084,26.623,56.499,48.027,45.301,45.074,46.313
21:59:01,17,8,2016,14.145,24.117,25.633,26.084,26.623,59.551,49.909,44.671,45.715,45.667
22:29:01,17,8,2016,13.644,23.117,25.633,26.084,26.623,61.963,49.283,44.671,46.355,46.956
22:59:01,17,8,2016,13.143,23.617,25.133,26.084,26.623,66.118,49.909,45.301,45.074,47.598
23:29:01,17,8,2016,12.141,23.617,25.133,26.084,26.623,69.615,49.909,45.301,44.432,45.667
23:59:01,17,8,2016,11.64,23.617,25.133,26.084,26.623,69.615,51.156,47.181,45.715,46.956
00:29:01,18,8,2016,11.139,24.117,24.633,26.084,26.623,71.912,50.533,44.671,45.074,47.598
00:59:01,18,8,2016,10.637,23.617,25.133,26.084,26.623,70.767,49.283,45.301,45.074,47.598
01:29:01,18,8,2016,10.136,23.617,25.133,26.084,26.623,74.746,49.283,45.301,45.074,45.667
01:59:01,18,8,2016,9.133,23.117,24.633,25.584,26.623,86.192,49.909,45.929,45.715,46.956
02:29:01,18,8,2016,8.632,22.616,24.633,25.584,26.123,88.809,51.156,47.181,46.355,44.371
02:59:01,18,8,2016,8.13,23.117,24.633,26.084,26.623,93.413,51.156,47.181,45.074,46.313
03:29:01,18,8,2016,7.629,23.617,24.633,26.084,26.623,97.391,51.156,45.929,45.715,46.956
03:59:01,18,8,2016,7.629,22.616,24.633,25.584,26.623,93.413,53.017,45.929,45.715,45.02
04:29:01,18,8,2016,7.629,22.616,24.133,25.584,26.123,89.327,51.156,46.555,45.074,45.02
04:59:01,18,8,2016,7.629,22.616,24.133,25.584,26.123,87.244,51.156,46.555,45.074,44.371
05:29:01,18,8,2016,7.127,23.117,24.633,25.584,26.623,88.289,51.156,44.671,45.074,44.371
05:59:01,18,8,2016,7.127,23.117,24.133,25.584,26.623,89.844,51.156,45.929,43.788,44.371
06:29:01,18,8,2016,6.625,23.117,24.133,25.584,26.623,90.358,49.909,45.301,45.074,46.313
06:59:01,18,8,2016,8.13,23.117,24.133,26.084,26.623,81.378,51.156,45.301,45.715,46.313
07:29:01,18,8,2016,11.64,23.617,24.633,26.084,26.623,64.939,51.156,46.555,45.715,45.667
07:59:01,18,8,2016,15.147,23.617,24.633,25.584,26.623,57.113,49.909,44.671,45.074,45.02
08:29:01,18,8,2016,19.153,24.117,25.133,26.084,26.623,47.091,49.909,46.555,45.715,46.956
08:59:01,18,8,2016,20.654,24.617,25.133,26.084,26.623,39.294,47.397,45.301,45.074,45.02
09:29:01,18,8,2016,22.155,25.117,25.133,26.084,26.623,31.934,42.945,42.139,43.143,45.02
09:59:01,18,8,2016,21.655,25.117,25.133,26.084,26.623,35.974,42.304,42.139,43.143,44.371
10:29:01,18,8,2016,21.655,25.617,25.633,26.084,26.623,40.61,41.661,42.774,42.496,43.72
10:59:01,18,8,2016,22.155,26.117,25.633,26.084,26.623,38.633,39.723,42.774,43.143,44.371
11:29:01,18,8,2016,23.156,26.617,25.633,26.584,26.623,37.971,38.424,41.503,41.848,43.72
11:59:01,18,8,2016,25.156,27.617,25.633,26.584,26.623,33.961,36.465,41.503,42.496,43.72
12:29:01,18,8,2016,26.656,28.616,25.633,26.584,26.623,29.892,35.809,41.503,43.143,45.667
12:59:01,18,8,2016,28.156,28.616,25.633,26.584,26.623,25.067,33.172,40.865,42.496,44.371
13:29:01,18,8,2016,28.156,28.616,26.133,26.584,26.623,25.067,32.509,39.585,41.848,46.313
13:59:01,18,8,2016,28.156,28.116,26.133,26.584,26.623,22.274,31.178,38.943,41.848,46.313
14:29:01,18,8,2016,29.155,29.116,26.133,26.584,26.623,20.867,29.842,39.585,43.143,46.956
14:59:01,18,8,2016,29.155,28.116,26.133,26.584,26.623,18.744,30.511,38.943,42.496,46.956
15:29:01,18,8,2016,29.155,27.117,26.133,26.584,26.623,17.32,33.172,37.655,42.496,45.02
15:59:01,18,8,2016,27.656,26.617,26.133,26.584,26.623,20.161,33.833,39.585,41.198,45.02
16:29:01,18,8,2016,26.656,26.117,26.133,26.584,26.623,22.975,36.465,38.943,41.848,44.371
16:59:01,18,8,2016,25.156,25.617,25.633,26.584,26.623,28.522,39.074,38.3,41.848,44.371
17:29:01,18,8,2016,23.656,25.117,25.633,26.584,26.623,34.634,41.661,40.226,41.198,44.371
17:59:01,18,8,2016,22.155,25.117,25.633,26.584,26.623,37.971,42.945,42.139,43.788,45.667
18:29:01,18,8,2016,20.654,25.117,25.633,26.084,26.623,40.61,41.661,43.408,43.143,44.371
18:59:01,18,8,2016,19.653,24.617,25.633,26.084,26.623,44.519,42.945,41.503,43.788,44.371
19:29:01,18,8,2016,18.152,24.117,25.133,26.084,26.623,50.269,43.586,42.139,42.496,44.371
19:59:01,18,8,2016,17.15,23.617,25.133,26.084,26.623,54.648,45.498,42.139,42.496,43.068
20:29:01,18,8,2016,16.149,23.617,25.133,26.084,26.623,59.551,46.132,42.774,43.788,44.371
20:59:01,18,8,2016,15.147,23.117,25.133,26.084,26.623,69.036,48.027,44.04,43.143,44.371
21:29:01,18,8,2016,14.145,23.117,25.133,26.084,26.623,73.618,49.283,45.301,44.432,43.72
21:59:01,18,8,2016,14.646,23.617,25.133,26.084,26.623,71.912,49.909,45.301,45.715,45.667
22:29:01,18,8,2016,14.145,24.117,25.133,26.084,26.623,72.482,50.533,45.301,44.432,46.313
22:59:01,18,8,2016,13.644,23.117,24.633,25.584,26.623,74.183,49.283,45.301,45.715,44.371
23:29:01,18,8,2016,12.141,22.116,24.133,25.084,26.123,84.069,51.156,45.929,46.992,45.02
23:59:01,18,8,2016,11.64,22.116,24.633,25.584,26.123,89.327,51.778,45.301,45.715,46.313
00:29:01,19,8,2016,10.136,22.616,24.633,25.584,26.623,93.413,50.533,45.929,46.992,45.667
00:59:01,19,8,2016,9.635,22.616,24.633,25.584,26.123,95.912,50.533,47.181,45.074,45.02
01:29:01,19,8,2016,9.133,22.616,24.633,25.584,26.123,100.304,52.398,47.804,46.992,46.956
01:59:01,19,8,2016,9.133,22.116,24.633,25.584,26.123,100.784,53.634,48.427,45.715,46.956
02:29:01,19,8,2016,9.133,22.616,24.633,25.584,26.623,102.213,54.25,48.427,46.355,46.313
02:59:01,19,8,2016,9.133,22.616,24.633,25.584,26.623,101.262,54.25,48.427,47.629,46.956
03:29:01,19,8,2016,9.133,22.616,24.633,25.584,26.123,101.738,54.865,49.048,46.992,46.313
03:59:01,19,8,2016,9.635,22.616,24.633,25.584,26.623,102.213,54.865,48.427,46.992,46.956
04:29:01,19,8,2016,9.635,22.116,24.133,25.584,26.123,102.213,56.699,48.427,47.629,46.956
04:59:01,19,8,2016,9.635,22.616,24.633,25.584,26.623,103.627,56.089,49.668,48.263,47.598
05:29:01,19,8,2016,9.635,22.116,24.633,25.584,26.623,103.157,56.699,49.048,48.263,48.239
05:59:01,19,8,2016,9.635,22.616,24.633,25.584,26.623,103.627,54.865,49.668,48.897,48.239
06:29:01,19,8,2016,9.635,22.616,24.633,25.584,26.623,103.627,56.089,49.048,50.158,49.514
06:59:01,19,8,2016,10.136,23.117,25.133,25.584,26.623,103.627,54.865,49.668,49.528,46.956
07:29:01,19,8,2016,10.136,22.616,24.633,25.584,26.623,103.627,56.699,50.286,50.158,49.514
07:59:01,19,8,2016,11.139,23.117,24.633,25.584,26.623,104.095,54.865,50.286,49.528,48.877
08:29:01,19,8,2016,10.637,23.617,24.633,26.084,26.623,100.304,54.865,51.518,50.158,47.598
08:59:01,19,8,2016,15.147,23.617,24.633,25.584,26.623,89.844,53.017,49.668,48.897,47.598
09:29:01,19,8,2016,15.648,23.617,25.133,26.084,26.623,81.919,51.156,49.668,46.992,48.877
09:59:01,19,8,2016,16.65,24.117,25.133,25.584,26.623,71.34,49.909,47.804,46.992,46.956
10:29:01,19,8,2016,18.152,24.117,25.133,26.084,26.623,65.53,49.283,47.181,46.355,46.956
10:59:01,19,8,2016,19.153,25.117,25.133,26.084,26.623,61.362,45.498,47.181,47.629,48.239
11:29:01,19,8,2016,20.154,26.117,25.133,26.084,26.623,56.499,44.224,46.555,47.629,47.598
11:59:01,19,8,2016,21.655,27.117,25.633,26.084,26.623,52.156,42.304,47.181,46.355,47.598
12:29:01,19,8,2016,21.155,27.617,25.633,26.084,26.623,51.529,41.016,46.555,46.992,47.598
12:59:01,19,8,2016,21.655,28.116,25.633,26.584,26.623,50.269,39.723,46.555,45.715,47.598
13:29:01,19,8,2016,22.656,28.116,25.633,26.584,26.623,47.091,37.773,45.929,46.355,48.239
13:59:01,19,8,2016,23.156,28.616,25.633,26.584,26.623,43.223,37.773,45.929,45.715,49.514
14:29:01,19,8,2016,23.656,28.616,25.633,26.584,26.623,40.61,36.465,44.04,45.074,46.956
14:59:01,19,8,2016,22.656,27.117,25.633,26.584,26.623,42.572,37.773,42.774,44.432,47.598
15:29:01,19,8,2016,21.655,25.617,25.633,26.584,26.623,44.519,40.37,44.04,43.788,47.598
15:59:01,19,8,2016,21.155,25.617,25.633,26.084,26.623,45.809,42.945,44.04,43.788,44.371
16:29:01,19,8,2016,21.155,25.117,25.633,26.084,26.623,45.809,43.586,44.04,44.432,46.313
16:59:01,19,8,2016,20.654,24.617,25.633,26.084,26.623,48.368,44.862,44.671,44.432,45.02
17:29:01,19,8,2016,19.153,24.617,25.133,26.084,26.623,51.529,46.132,44.671,45.074,46.956
17:59:01,19,8,2016,17.651,24.117,25.133,26.084,26.623,55.267,46.765,45.301,44.432,45.667
18:29:01,19,8,2016,16.65,24.117,25.633,26.084,26.623,59.551,47.397,45.929,45.715,45.667
18:59:01,19,8,2016,15.147,24.617,25.633,26.084,26.623,62.561,48.656,45.929,45.715,46.313
19:29:01,19,8,2016,14.646,24.117,25.633,26.084,26.623,66.705,48.656,45.929,46.992,46.956
19:59:01,19,8,2016,13.644,23.617,25.133,26.084,26.623,67.874,50.533,47.181,45.074,46.313
20:29:01,19,8,2016,13.143,23.117,25.133,26.084,26.623,73.618,51.778,47.181,45.715,46.956
20:59:01,19,8,2016,12.642,23.117,25.133,26.084,26.623,76.984,51.778,46.555,46.355,46.956
21:29:01,19,8,2016,11.64,22.116,24.633,25.584,26.623,80.289,50.533,47.181,47.629,45.667
21:59:01,19,8,2016,10.637,22.116,24.633,25.584,26.623,85.664,53.634,47.181,46.355,46.956
22:29:01,19,8,2016,10.136,22.116,24.633,25.584,26.123,88.289,51.778,46.555,46.355,45.667
22:59:01,19,8,2016,9.635,22.616,24.633,25.584,26.123,90.872,52.398,47.181,46.992,46.313
23:29:01,19,8,2016,8.13,23.117,24.633,25.584,26.123,93.413,52.398,47.804,46.355,47.598
23:59:01,19,8,2016,7.629,22.616,25.133,25.584,26.623,95.912,51.778,47.804,46.992,47.598
00:29:01,20,8,2016,7.629,23.117,25.133,25.584,26.623,98.855,53.017,46.555,46.355,46.956
00:59:01,20,8,2016,7.127,23.117,24.633,25.584,26.623,100.304,53.634,48.427,46.992,46.313
01:29:01,20,8,2016,6.625,23.117,24.633,25.584,26.123,100.784,51.778,47.804,46.355,46.313
01:59:01,20,8,2016,6.124,23.117,24.133,25.584,26.123,100.304,52.398,47.181,46.355,45.02
02:29:01,20,8,2016,6.124,22.616,24.133,25.584,26.123,100.784,52.398,47.181,46.355,45.667
02:59:01,20,8,2016,6.625,22.616,24.133,25.084,26.123,101.262,51.778,47.181,46.355,46.313
03:29:01,20,8,2016,6.124,22.616,24.133,25.084,26.123,101.262,51.778,46.555,46.355,45.667
03:59:01,20,8,2016,6.625,22.116,24.633,25.584,26.623,100.784,54.865,45.929,46.355,45.02
04:29:01,20,8,2016,5.622,22.616,24.633,25.584,26.123,101.738,52.398,46.555,45.715,45.667
04:59:01,20,8,2016,5.622,23.117,24.133,25.584,26.623,102.686,53.017,47.804,46.992,45.02
05:29:01,20,8,2016,5.12,22.616,24.133,25.584,26.123,102.213,52.398,47.181,45.715,45.02
05:59:01,20,8,2016,4.619,22.116,24.133,25.084,26.123,103.157,51.778,45.301,44.432,45.02
06:29:01,20,8,2016,5.622,21.115,23.633,24.584,26.123,103.627,52.398,45.301,45.074,43.068
06:59:01,20,8,2016,7.127,21.115,24.133,25.084,26.123,98.855,51.156,45.301,43.788,44.371
07:29:01,20,8,2016,10.136,21.616,24.133,25.084,26.123,88.809,52.398,45.301,43.788,43.068
07:59:01,20,8,2016,14.145,22.616,24.633,25.084,26.123,69.615,48.656,45.301,43.788,43.068
08:29:01,20,8,2016,17.651,22.616,24.633,25.584,26.123,57.725,49.283,45.301,42.496,42.414
08:59:01,20,8,2016,20.654,23.617,25.133,25.584,26.623,44.519,46.765,44.04,43.788,44.371
09:29:01,20,8,2016,27.156,24.617,25.133,26.084,26.623,29.892,44.224,44.671,44.432,45.02
09:59:01,20,8,2016,29.155,25.117,25.133,26.084,26.623,25.067,44.862,44.671,45.715,44.371
10:29:01,20,8,2016,30.654,25.617,25.633,26.084,26.623,22.274,42.945,43.408,44.432,45.02
10:59:01,20,8,2016,28.156,26.617,25.633,26.584,26.623,25.762,37.12,42.139,44.432,45.667
11:29:01,20,8,2016,25.156,27.117,25.633,26.584,26.623,33.287,36.465,41.503,42.496,45.667
11:59:01,20,8,2016,26.156,28.116,25.633,26.584,26.623,31.934,33.172,39.585,43.143,45.667
12:29:01,20,8,2016,27.156,29.116,25.633,26.584,26.623,29.207,31.178,42.139,43.788,45.667
12:59:01,20,8,2016,27.656,29.615,25.633,26.584,26.623,27.145,29.172,40.226,43.143,45.02
13:29:01,20,8,2016,27.156,29.615,26.133,26.584,26.623,26.454,28.501,38.3,43.143,44.371
13:59:01,20,8,2016,28.156,30.115,26.133,26.584,26.623,23.674,27.153,38.3,43.143,46.313
14:29:01,20,8,2016,27.656,30.115,26.133,26.584,26.623,23.674,27.153,37.009,43.788,44.371
14:59:01,20,8,2016,27.656,28.616,26.133,26.584,26.623,25.762,30.511,37.009,43.143,45.667
15:29:01,20,8,2016,26.656,27.117,26.133,26.584,26.623,27.145,31.844,36.361,42.496,45.667
15:59:01,20,8,2016,26.156,26.617,26.133,26.584,26.623,27.834,35.152,37.655,43.143,45.02
16:29:01,20,8,2016,25.156,26.117,25.633,26.584,26.623,28.522,37.12,37.655,40.546,45.02
16:59:01,20,8,2016,24.156,25.117,25.633,26.584,26.623,34.634,39.074,40.226,41.848,44.371
17:29:01,20,8,2016,22.656,25.117,25.633,26.084,26.623,37.307,41.661,39.585,41.198,43.068
17:59:01,20,8,2016,20.154,24.617,25.133,26.084,26.623,43.223,41.661,40.226,42.496,43.72
18:29:01,20,8,2016,18.652,24.117,25.633,26.084,26.623,48.368,42.945,42.139,42.496,44.371
18:59:01,20,8,2016,17.15,24.117,25.633,26.084,26.623,55.267,45.498,43.408,43.143,45.02
19:29:01,20,8,2016,15.648,24.117,25.133,26.084,26.623,59.551,45.498,44.04,44.432,45.02
19:59:01,20,8,2016,14.145,23.117,24.633,25.584,26.623,69.615,46.765,44.04,44.432,43.72
20:29:01,20,8,2016,13.143,22.616,24.633,25.584,26.123,77.539,48.656,44.671,44.432,43.72
20:59:01,20,8,2016,12.141,22.116,24.633,25.584,26.123,82.459,49.909,44.671,43.143,44.371
21:29:01,20,8,2016,11.139,22.116,24.133,25.584,26.123,86.192,49.283,44.671,44.432,44.371
21:59:01,20,8,2016,9.635,22.116,24.133,25.084,26.123,93.413,50.533,44.671,45.074,43.72
22:29:01,20,8,2016,8.632,21.616,23.633,25.084,26.123,100.304,51.156,47.181,45.074,43.72
22:59:01,20,8,2016,8.13,22.116,24.633,25.584,26.123,102.686,53.017,46.555,45.074,43.72
23:29:01,20,8,2016,7.629,22.616,24.133,25.084,26.123,103.157,51.156,46.555,45.715,45.667
23:59:01,20,8,2016,7.629,22.616,24.133,25.084,26.123,103.627,51.778,46.555,45.074,45.02
00:29:01,21,8,2016,7.629,22.616,24.633,25.584,26.623,104.095,51.156,47.804,46.992,45.02
00:59:01,21,8,2016,7.127,22.616,24.633,25.584,26.123,103.627,53.017,47.181,46.355,44.371
